conceptType,conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description,code
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6063652e-22c4-472e-bb96-6e5ec1e7c5de,skill/competence,sector-specific,provide nursing advice on healthcare,"educate patient's family members on care
inform patient's relations on care
advise on nursing and healthcare
instruct and support persons needing nursing care
give advice on nursing care
educate patient's relations in care work
provide nursing advice on health-care",,released,2024-01-08T09:14:09.013Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Give advice to, instruct and support persons needing nursing care and their attachment figures.",T4.2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/609a8ac1-9d29-4237-9886-596dbbe7ca8a,skill/competence,transversal,address an audience,"lecture
addressing an audience
speak to an audience
give a lecture to an audience
deliver a speech
address audiences
give a talk to an audience
present ideas","presentation skills
lecturing and presentation activities",released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Speak in a structured, deliberate and face-to-face manner to a group of listeners to inform, influence, or entertain them.",T4.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/60f51172-37c0-4933-a27a-cbf55dcd7580,skill/competence,cross-sector,prepare financial statements,"prepare financial statement
get financial statements ready
preparing financial statements
draw up financial statements
formulate financial statements
prepare statements on finances",,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Collect, entry, and prepare the set of financial records disclosing the financial position of a company at the end of a certain period or accounting year. The financial statements consisting of five parts which are the statement of financial position, the statement of comprehensive income, the statement of changes in equity (SOCE), the statement of cash flows and notes.",S2.2.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/60fb1a08-82d0-4d96-a176-9ad68bf74761,skill/competence,sector-specific,teach transport technology principles,"educate on transport technology principles
teaching transport technology principles
teaches transport technology principles
explain transport technology principles
provide instruction on transport technology principles",,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Instruct students in the theory and practice of transport technology, with the aim of assisting them in pursuing a future career in this field, more specifically in courses such as the maintenance and repair of transport equipment, such as motor vehicles, boats, aircraft, and bicycles.",S1.3.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/610ccf09-e9f2-4268-bb93-442dde5bf26e,skill/competence,cross-sector,advise on offshore renewable energies subjects,"provide counsel on offshore sustainable energy
advise on marine renewable energy
advise on green offshore energy
provide information on offshore renewable energy
offer guidance on marine renewable energy topics",,released,2024-02-29T16:32:10.919Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","Provide information and advice on maritime laws, energy sector policies, and any specific regulation applying to the offshore renewable energies.",S1.5.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/61368732-eb1c-47e0-8e33-20c8c8f5e70a,skill/competence,sector-specific,make electrical calculations,"making complex electrical calculations
electrical calculations making
assessing electrical equipment needs
make complex electrical calculations
electrical equipment needs assessing
making electrical calculations
assess electrical equipment needs",,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Determine the type, size and number of pieces of electrical equipment for a given distribution area by making complex electrical calculations. These are made for instruments such as transformers, circuit breakers, switches and lightning arresters.",T2.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/617a9d25-d30f-40fe-b172-2ce1fbf2d8b1,skill/competence,sector-specific,present storyboard,"clarify storyboard
present storyboards
presenting storyboard
lay out storyboard
describe storyboard
explain storyboard",,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Present finished storyboard to the producer and video and motion picture director. Make adaptations when necessary.,T4.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6195c5f7-a4fb-425d-a3dd-c4467c4471a3,skill/competence,sector-specific,deploy cloud resource,"cloud deployment
deployment and provisioning
provision cloud resources",,released,2022-07-05T14:34:46.63Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","Identify and execute steps required to provision cloud resources, such as networks, servers, storage, applications, GPUs, and services. Define the cloud global infrastructure and remediate deployment issues.",S5.2.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/63e21f22-0aa9-4337-87e4-46e8008f1524,skill/competence,sector-specific,adapt to new design materials,"be open to working with new design materials
adapt to new design material
become habituated to new design materials
adapt to new materials
adapting to new design materials
adjust to new design materials",,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Without neglecting more traditional techniques and materials, monitor materials innovation such as new resin, plastic, paints, metals, etc. Develop ability to use them and include them in design projects.",T3.4
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/63f224ea-d889-42ea-b3ef-730ef78c7176,skill/competence,sector-specific,develop new products,"produce new products
design new products
generate new products
developing new products
develop products
develop new product
create new products",,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Develop and generate new products and product ideas based on market research on trends and niches.,S1.11.0
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/648782e0-b5e5-4e59-bed0-627aa8ac29f0,skill/competence,cross-sector,maintain records of financial transactions,"maintaining records of financial transactions
manage records of financial transactions
sustain records of financial transactions
maintain a record of financial transactions
maintaining a record of financial transactions
preserve records of financial transactions
control records of financial transactions",,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Collate all the financial transactions done in the daily operations of a business and record them in their respective accounts.,T2.2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/64ab52f5-9200-45a3-a127-679b487c6415,skill/competence,occupation-specific,use computer programs to improve patients' skills,"utilise computer-based programmes to improve patients' abilities
use computer programmes to improve patients' skills
use IT programmes to improve patients' skills
use computer programme to improve patient's skills
utilize computer-based programs to improve patients' abilities",,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","Use specialised computer programs to help patients improve skills they use in their daily lives, working on decision-making, abstract reasoning, memory, sequencing, coordination, problem-solving, and perceptual skills.",S5.6.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/64db87c7-2360-4e20-88d3-d222402e477c,skill/competence,sector-specific,write database documentation,provide database documentation,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Develop documentation containing information about the database that is relevant to end users.,S5.5.2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/64e09849-a7db-4d6b-a932-66264420eb97,skill/competence,cross-sector,apply social media marketing,"administer social media marketing
social media marketing application
implement social media marketing
application of social media marketing
utilise social media marketing
employ social media marketing
applying social media marketing",,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","Employ website traffic of social media such as Facebook and Twitter to generate attention and participation of existing and potential customers through discussion forums, web logs, microblogging and social communities for gaining a quick overview or insight into topics and opinions in the social web and handle inbound leads or inquiries.",S1.6.2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/64ff8d5f-58a8-4efb-af5a-e161854b3e9a,skill/competence,transversal,understand spoken English,"comprehend spoken English
understand English speech
make sense of spoken English
listen to English
interpret spoken English",,released,2025-01-27T10:37:12.104Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skill-language-groups",Comprehend orally expressed English.,T1.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/650f44e2-cb4c-41ba-9095-581fe6bea4b1,skill/competence,sector-specific,coordinate purchasing activities,"preserve purchasing activities
sustain purchasing activities
control purchasing activities
coordination of purchasing activities
coordinating purchasing activities
manage purchasing activities
coordinate purchasing activity",,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Coordinate and manage procurement and renting processes including purchasing, renting, planning, tracking and reporting in a cost efficient way on an organisational level.",S1.6.3
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/657b4b35-7d90-4f91-be1e-be69a61e7adb,skill/competence,cross-sector,support individuals on nutrition changes,"support clients on nutrition changes
encourage individuals to keep nutritional goals
support an individual on nutrition changes
support individuals on nutritional changes
support individual on nutrition change",,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Encourage and support individuals in their strive to keep realistic nutritional goals and practices in their day to day diet.,S1.3.4
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/65ca5e3c-940c-46b2-b277-aff394cfdd4c,skill/competence,cross-sector,establish daily priorities,"set daily priorities for staff
set staff priorities
daily establishment of priorities
set priorities for staff
give daily priorities to staff
establishment of daily priorities
establishing daily priorities
establishing of daily priorities",,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Establish daily priorities for staff personnel; effectively deal with multi-task workload.,T3.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/65df3083-d28c-4a24-8351-b8fdfc4dc529,skill/competence,sector-specific,manage vessel cargo activities,"oversee loading and unloading of ship cargo
oversee ship cargo activities
supervise vessel cargo loading and unloading
manage the loading and unloading of vessels
oversee vessel cargo activities
supervise vessel cargo activities
supervise ship cargo loading and unloading
manage the loading and unloading of ships
manage ship cargo activities
supervise ship cargo activities
manage the loading and unloading of cargo from vessels",,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Manage and oversee the safe and punctual loading and unloading of cargo from vessels in port.,T4.4
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/668c3fd4-8443-4f27-bc1e-2d96205186b5,knowledge,cross-sector,blockchain application areas,"blockchain application fields
areas of blockchain application",,released,2023-11-29T16:32:43.905Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","The study of the areas in which blockchain is implemented. Banking and Finance, Businesses (Supply Chain Management, Healthcare, Real Estate, Media, Energy), and Government are some examples of this application areas.",0613
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/66baba7d-178e-4c51-935f-03a9049ff2f6,skill/competence,cross-sector,communicate with banking professionals,"communicate with brokers
communicate with investors
communicate with bankers
communicate with professional bankers
communicate with financiers",,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Communicate with professionals in the field of banking in order to obtain information on a specific financial case or project for personal or business purposes, or on behalf of a client.",S1.2.1
